주유소명,시도명,시군구명,소재지도로명주소,소재지지번주소,전화번호,위도,경도,상표구분명,대표자명,총직원수,데이터기준일자,제공기관코드,제공기관명
SK에너지(주)상인주유소,대구광역시,달서구,대구광역시 달서구 월배로 200 (상인동),,,35.8179499,128.5354689873,SK,,,2024-07-18,3470000,대구광역시 달서구
흥구석유(주)본리동주유소,대구광역시,달서구,대구광역시 달서구 구마로 110 (본동),,,35.8370136,128.5395702,GS,,,2024-07-18,3470000,대구광역시 달서구
대성산업(주)대성유니드주유소,대구광역시,달서구,대구광역시 달서구 와룡로 248 (죽전동),,,35.8549657077,128.5376756332,GS,,,2024-07-18,3470000,대구광역시 달서구
동승주유소,대구광역시,달서구,대구광역시 달서구 구마로 35 (본리동),,,35.8375187,128.5314168378,S-Oil,,,2024-07-18,3470000,대구광역시 달서구
대성산업(주)구마고속주유소,대구광역시,달서구,대구광역시 달서구 구마로 67 (본리동),,,35.8377646,128.5350232,GS,,,2024-07-18,3470000,대구광역시 달서구
서현주유소,대구광역시,달서구,대구광역시 달서구 월배로 94 (진천동),,,35.8140390453,128.5249696298,S-Oil,,,2024-07-18,3470000,대구광역시 달서구
상인현대Self주유소,대구광역시,달서구,대구광역시 달서구 월배로 255 (상인동),,,35.8201765965,128.5410452,현대,,,2024-07-18,3470000,대구광역시 달서구
동마 제1주유소,대구광역시,달서구,대구광역시 달서구 달구벌대로 1196 (신당동),,,35.8513920288,128.4983283,알뜰,,,2024-07-18,3470000,대구광역시 달서구
유천주유소,경상남도,진주시,경상남도 진주시 말티고개로 77(초전동),경상남도 진주시 초전동 1498-8,,35.19837236,128.1102168,현대,,,2024-07-25,5310000,경상남도 진주시
새한주유소,경상남도,진주시,경상남도 진주시 남강로 861,경상남도 진주시 상대동 892-10,,35.18219553,128.0997328,현대,,,2024-07-25,5310000,경상남도 진주시
수정주유소,경상남도,진주시,경상남도 진주시 장대로 64,경상남도 진주시 수정동 22-10,,35.19714579,128.0870811,현대,,,2024-07-25,5310000,경상남도 진주시
세기상사㈜ 서진주IC주유소,경상남도,진주시,경상남도 진주시 진주대로 1314,경상남도 진주시 유곡동 435-3,,35.19478468,128.0602434,S-Oil,,,2024-07-25,5310000,경상남도 진주시
진주KS주유소,경상남도,진주시,경상남도 진주시 금산면 월아산로 1898,경상남도 진주시 금산면 중천리 721,,35.214569,128.1363742,SK,,,2024-07-25,5310000,경상남도 진주시
새진주주유소,경상남도,진주시,경상남도 진주시 진양호로 596,경상남도 진주시 옥봉동 596-4,,35.19355593,128.0901173,SK,,,2024-07-25,5310000,경상남도 진주시
봉곡주유소,경상남도,진주시,경상남도 진주시 진주대로 1150 (봉곡동),경상남도 진주시 봉곡동 10-20,,35.19615275,128.0771461,GS,,,2024-07-25,5310000,경상남도 진주시
옥산주유소,경상남도,진주시,경상남도 진주시 남강로 935 (상평동),경상남도 진주시 상평동 274-3,,35.17582153,128.1004084,GS,,,2024-07-25,5310000,경상남도 진주시
세계주유소,경상남도,진주시,경상남도 진주시 진산로 163 (장재동),경상남도 진주시 장재동 216-2,,35.2017399,128.1022029,알뜰,,,2024-07-25,5310000,경상남도 진주시
㈜경남석유 갤러리아,경상남도,진주시,경상남도 진주시 진주대로 1118 (계동),경상남도 진주시 계동 35-1,,35.19688225,128.0804456,S-Oil,,,2024-07-25,5310000,경상남도 진주시
모다주유소,경상남도,진주시,경상남도 진주시 정촌면 진주대로 257,경상남도 진주시 정촌면 화개리 1593-17,,35.13240813,128.0974085,GS,,,2024-07-25,5310000,경상남도 진주시
판문현대주유소,경상남도,진주시,경상남도 진주시 진양호로 21 (판문동),경상남도 진주시 판문동 306-1,,35.16764939,128.0422453,현대,,,2024-07-25,5310000,경상남도 진주시
구도일주유소 동부,경상남도,진주시,경상남도 진주시 대신로 346 (하대동),경상남도 진주시 하대동 327,,35.19134379,128.1170842,S-Oil,,,2024-07-25,5310000,경상남도 진주시
도동주유소,경상남도,진주시,경상남도 진주시 대신로 374,경상남도 진주시 하대동 293-14,,35.19385288,128.1169026,SK,,,2024-07-25,5310000,경상남도 진주시
하얀100주유소,경상남도,진주시,경상남도 진주시 서장대로 181,경상남도 진주시 이현동 338-6,,35.18788824,128.0568544,SK,,,2024-07-25,5310000,경상남도 진주시
진주서부농협클린주유소,경상남도,진주시,경상남도 진주시 서장대로 215,경상남도 진주시 이현동 7-10,,35.19072448,128.0568418,기타,,,2024-07-25,5310000,경상남도 진주시
명신주유소,경상남도,진주시,경상남도 진주시 명석면 판문로 505,경상남도 진주시 명석면 우수리 253,,35.21053798,128.0296052,현대,,,2024-07-25,5310000,경상남도 진주시
명석주유소,경상남도,진주시,경상남도 진주시 나불로 150 (유곡동),경상남도 진주시 유곡동 495-7,,35.20914605,128.0520452,현대,,,2024-07-25,5310000,경상남도 진주시
금호주유소,경상남도,진주시,경상남도 진주시 명석면 진주대로 1964,경상남도 진주시 명석면 용산리 756-8,,35.2327517,128.0090166,알뜰,,,2024-07-25,5310000,경상남도 진주시
강남주유소,경상남도,진주시,경상남도 진주시 진주대로 907 (강남동),경상남도 진주시 강남동 227,,35.18123565,128.0897618,알뜰,,,2024-07-25,5310000,경상남도 진주시
진주대로 주유소,경상남도,진주시,경상남도 진주시 진주대로 917 (강남동),경상남도 진주시 강남동 211,,35.18207733,128.089306,SK,,,2024-07-25,5310000,경상남도 진주시
(주)인창,경상남도,진주시,경상남도 진주시 창렬로 65,경상남도 진주시 봉곡동 488-1,,35.1942336,128.0689396,알뜰,,,2024-07-25,5310000,경상남도 진주시
연암주유소,경상남도,진주시,경상남도 진주시 진주대로 646,경상남도 진주시 가좌동 713-6,,35.1644284,128.1063603,GS,,,2024-07-25,5310000,경상남도 진주시
(주)경남석유 신경남제2주유소,경상남도,진주시,경상남도 진주시 진주대로 1429 (이현동),경상남도 진주시 이현동 692-1,,35.20137023,128.0515505,S-Oil,,,2024-07-25,5310000,경상남도 진주시
남척주유소(직영),경상남도,진주시,경상남도 진주시 진주대로 837 (주약동),경상남도 진주시 주약동 104-21,,35.17532772,128.0925316,SK,,,2024-07-25,5310000,경상남도 진주시
천마주유소,경상남도,진주시,경상남도 진주시 진주대로 1424 (이현동),경상남도 진주시 이현동 734-1,,35.20249676,128.0520692,GS,,,2024-07-25,5310000,경상남도 진주시
신경남셀프주유소,경상남도,진주시,경상남도 진주시 진주대로 1425 (이현동),경상남도 진주시 이현동 696-1,,35.20122147,128.0516795,S-Oil,,,2024-07-25,5310000,경상남도 진주시
진주(부산방향)주유소/충전소,경상남도,진주시,경상남도 진주시 남해고속도로 194,경상남도 진주시 호탄동 382,,35.15969568,128.1219884,알뜰,,,2024-07-25,5310000,경상남도 진주시
진주동부농협주유소,경상남도,진주시,경상남도 진주시 진산로 230 (장재동),경상남도 진주시 장재동 176-19,,35.20738383,128.103004,기타,,,2024-07-25,5310000,경상남도 진주시
문산(순천)주유소,경상남도,진주시,경상남도 진주시 문산읍 남해고속도로 195,경상남도 진주시 문산읍 소문리 969,,35.17138997,128.1515927,알뜰,,,2024-07-25,5310000,경상남도 진주시
진주진양농협주유소,경상남도,진주시,경상남도 진주시 사봉면 사군로 9,경상남도 진주시 사봉면 무촌리 1125-6,,35.18709857,128.2600268,기타,,,2024-07-25,5310000,경상남도 진주시
새길주유소,경상남도,진주시,경상남도 진주시 사봉면 진마대로 1754,경상남도 진주시 사봉면 무촌리 950-3,,35.18489444,128.2618225,GS,,,2024-07-25,5310000,경상남도 진주시
새경남주유소,경상남도,진주시,경상남도 진주시 초장로 193(장재동),경상남도 진주시 장재동 376-5,,35.21003623,128.1040046,SK,,,2024-07-25,5310000,경상남도 진주시
현대주유소,경상남도,진주시,경상남도 진주시 대신로 431 (초전동),경상남도 진주시 초전동 833-2,,35.19907118,128.1160443,현대,,,2024-07-25,5310000,경상남도 진주시
큰들주유소,경상남도,진주시,경상남도 진주시 남강로 1111 (상평동),경상남도 진주시 상평동 255-3,,35.16834165,128.1135522,S-Oil,,,2024-07-25,5310000,경상남도 진주시
진주중부농협주유소,경상남도,진주시,경상남도 진주시 집현면 진산로 627,경상남도 진주시 집현면 봉강리 217-3,,35.23728132,128.0932055,기타,,,2024-07-25,5310000,경상남도 진주시
(주)경남석유 상대주유소,경상남도,진주시,경상남도 진주시 도동로 163 (하대동),경상남도 진주시 하대동 71-23,,35.18475964,128.122211,S-Oil,,,2024-07-25,5310000,경상남도 진주시
용마주유소,경상남도,진주시,경상남도 진주시 신안로 10 (신안동),경상남도 진주시 신안동 34-32,,35.17912255,128.0719053,SK,,,2024-07-25,5310000,경상남도 진주시
대양석유(주)경대앞주유소,경상남도,진주시,경상남도 진주시 진주대로 488,경상남도 진주시 가좌동 552-4,,35.15084278,128.1039104,SK,,,2024-07-25,5310000,경상남도 진주시
진주금산농협주유소,경상남도,진주시,경상남도 진주시 금산면 금산순환로 26,경상남도 진주시 금산면 장사리 978-1,,35.21657798,128.1473816,현대,,,2024-07-25,5310000,경상남도 진주시
촉석루주유소,경상남도,진주시,경상남도 진주시 동부로 123 (호탄동),경상남도 진주시 호탄동 491-5,,35.16298808,128.1204259,현대,,,2024-07-25,5310000,경상남도 진주시
강진주유소(현대),경상남도,진주시,경상남도 진주시 집현면 진산로 513,경상남도 진주시 집현면 장흥리 790-4,,35.23091794,128.1019191,현대,,,2024-07-25,5310000,경상남도 진주시
(주)가호주유소,경상남도,진주시,경상남도 진주시 가호로 64 (호탄동),경상남도 진주시 호탄동 603-1,,35.16394738,128.1131377,현대,,,2024-07-25,5310000,경상남도 진주시
동방주유소,경상남도,진주시,경상남도 진주시 남강로 1233 (상평동),경상남도 진주시 상평동 317-21,,35.17209199,128.1253289,SK,,,2024-07-25,5310000,경상남도 진주시
금산농민주유소,경상남도,진주시,경상남도 진주시 금산면 월아산로 1900,경상남도 진주시 금산면 중천리 711,,35.21460511,128.1360126,GS,,,2024-07-25,5310000,경상남도 진주시
(주)신용에너지,경상남도,진주시,경상남도 진주시 문산읍 동부로 334 (문산읍),경상남도 진주시 문산읍 옥산리 952-8,,35.16066291,128.139891,SK,,,2024-07-25,5310000,경상남도 진주시
강변주유소,경상남도,진주시,경상남도 진주시 남강로 1119 (상평동),경상남도 진주시 상평동 256-1,,35.1681941,128.1144244,GS,,,2024-07-25,5310000,경상남도 진주시
천수교주유소,경상남도,진주시,경상남도 진주시 천수로 238 (망경동),경상남도 진주시 망경동 150-1,,35.18400911,128.0799751,현대,,,2024-07-25,5310000,경상남도 진주시
사우디주유소,경상남도,진주시,경상남도 진주시 천수로 122 (주약동),경상남도 진주시 주약동 214-6,,35.17618374,128.0875881,SK,,,2024-07-25,5310000,경상남도 진주시
대양주유소,경상남도,진주시,경상남도 진주시 망경로 272 (망경동),경상남도 진주시 망경동 94-5,,35.18454175,128.0832582,GS,,,2024-07-25,5310000,경상남도 진주시
경성주유소,경상남도,진주시,경상남도 진주시 집현면 진산로 1164,경상남도 진주시 집현면 대암리 288-1,,35.26787935,128.0810064,현대,,,2024-07-25,5310000,경상남도 진주시
한마음(진주)주유소,경상남도,진주시,경상남도 진주시 미천면 진산로 1841,경상남도 진주시 미천면 안간리 511-1,,35.31969432,128.0900752,S-Oil,,,2024-07-25,5310000,경상남도 진주시
덕오주유소,경상남도,진주시,경상남도 진주시 집현면 남강로 2019,경상남도 진주시 집현면 덕오리 38-2,,35.23866084,128.1337695,현대,,,2024-07-25,5310000,경상남도 진주시
황금주유소,경상남도,진주시,경상남도 진주시 대곡면 진의로 1052-1,경상남도 진주시 대곡면 광석리 301-1,,35.2617521,128.1694929,S-Oil,,,2024-07-25,5310000,경상남도 진주시
진명주유소,경상남도,진주시,경상남도 진주시 명석면 진주대로 2627,경상남도 진주시 명석면 외율리 972,,35.28492934,127.9897333,현대,,,2024-07-25,5310000,경상남도 진주시
우진주유소,경상남도,진주시,경상남도 진주시 지수면 용봉로 150,경상남도 진주시 지수면 압사리 200-4,,35.23539118,128.2570058,GS,,,2024-07-25,5310000,경상남도 진주시
초장주유소,경상남도,진주시,경상남도 진주시 월아산로 2076,경상남도 진주시 초전동 317,,35.21281564,128.1175515,S-Oil,,,2024-07-25,5310000,경상남도 진주시
금성주유소,경상남도,진주시,경상남도 진주시 월아산로 2049 (초전동),경상남도 진주시 초전동 347-28,,35.21217587,128.1201484,GS,,,2024-07-25,5310000,경상남도 진주시
지수농민주유소,경상남도,진주시,경상남도 진주시 지수면 지수로 454,경상남도 진주시 지수면 승산리 450-16,,35.23215008,128.2693916,GS,,,2024-07-25,5310000,경상남도 진주시
한아름주유소,경상남도,진주시,경상남도 진주시 금곡면 월아산로 413,경상남도 진주시 금곡면 검암리 1197-3,,35.11800822,128.1796707,S-Oil,,,2024-07-25,5310000,경상남도 진주시
수곡농협,경상남도,진주시,경상남도 진주시 수곡면 곤수로 922,경상남도 진주시 수곡면 효자리 493-1,,35.19566165,127.9364029,기타,,,2024-07-25,5310000,경상남도 진주시
행복주유소,경상남도,진주시,경상남도 진주시 문산읍 진마대로 1056,경상남도 진주시 문산읍 상문리 39-2,,35.16988123,128.2064406,SK,,,2024-07-25,5310000,경상남도 진주시
홍정왕주유소,경상남도,진주시,경상남도 진주시 금곡면 월아산로 620,경상남도 진주시 금곡면 정자리 1061,,35.13107071,128.1719843,SK,,,2024-07-25,5310000,경상남도 진주시
(주)홍성주유소,경상남도,진주시,경상남도 진주시 판문로 192 (판문동),경상남도 진주시 판문동 517-16,,35.1835722,128.0400582,SK,,,2024-07-25,5310000,경상남도 진주시
㈜명진에너지주유소,경상남도,진주시,경상남도 진주시 진성면 동부로 1438,경상남도 진주시 진성면 동산리 126-2,,35.18974604,128.2327195,알뜰,,,2024-07-25,5310000,경상남도 진주시
